train/epoch,eval/D_high,eval/R_high,eval/R_mean,eval/sd_mean,train/theta_loss,eval/D_low,eval/R_low,train/pde_loss,eval/sd_low,eval/sd_high,train/time,train/mse,train/callback_time,train/gls_loss,eval/D_mean,train/progress,eval/ci_range,train/sol_loss
100000,0.014533205935731526,0.3744259379804134,0.3422323,41.81269969285931,5.0515925977379084e-05,0.00829797105398029,0.3194853328168392,0.009856013486045435,25.85634379647672,46.41023790463805,0.024528322696685746,0.002711591776460409,0.0010225756168365488,208.93020137786948,0.010147762,0.5,48.579795837402344,0.15426266009360515
102000,0.014497883222065858,0.37431436181068417,0.34167495,41.834553170290484,4.8481448175152764e-05,0.00824730098247528,0.3190106987953186,0.010271654821233813,25.87841898202896,46.40078283846378,0.024368623971939143,0.002707004314288497,0.0010137034654617324,209.0217844238289,0.0100997435,0.51,48.67708206176758,0.15965748068690327
104000,0.014466352807357903,0.3741189882159233,0.34115115,41.82992312225646,5.422265894594602e-05,0.008103483519516886,0.3189826212823391,0.015461642045527725,25.90285614132881,46.394133009016514,0.024310805559158277,0.002712070010602474,0.001016213655471803,209.43674926757765,0.010050333,0.52,48.77227783203125,0.17011150706559441
106000,0.014440813288092609,0.37391935363411904,0.34070396,41.82980620261108,4.883295696345158e-05,0.00798078691586852,0.3189932398498058,0.013373389808344651,25.922593381255865,46.38984855264425,0.02417857921123514,0.002696651266887784,0.0010136498212814352,210.5076526718131,0.010001268,0.53,48.848785400390625,0.16629290007799835
108000,0.0144152017775923,0.3737796068191528,0.34029275,41.83922532384961,6.070021117920987e-05,0.007925420138053595,0.31900435611605643,0.011042709362693132,25.950544886291027,46.38528134673834,0.024661427736282337,0.002710140310227871,0.0010305061340332015,208.17620482635525,0.0099537615,0.54,48.875823974609375,0.15834612336754764
110000,0.01438795996364206,0.373599062114954,0.33994254,41.866419122885496,7.528709102189168e-05,0.007897364720702172,0.3190125711262226,0.01070776806212961,25.97743244841695,46.38104625046253,0.02413203668594359,0.002728082472458482,0.0010119123458862274,208.86337899780264,0.009908069,0.55,49.02709197998047,0.14790030165761672
112000,0.014355769963003693,0.37342260554432866,0.33962578,41.88202176083122,6.413386290660128e-05,0.007864231895655393,0.31902126520872115,0.010538252216763784,25.998133094981313,46.3734139688313,0.024529680728912307,0.0027292813174426556,0.0010140551328659045,211.1335866928106,0.009862935,0.56,49.314456939697266,0.14979430026560983
114000,0.014327462180517614,0.37322103604674334,0.33923316,41.88416514444621,6.312468030955642e-05,0.007808972615748644,0.3189812868833542,0.007679401407367525,26.022240379825234,46.36578941717744,0.024484604477882397,0.00271032121963799,0.001017198085784911,207.938437484741,0.009816707,0.57,49.68044662475586,0.14927946735918488
116000,0.014298453484661876,0.37307640016078947,0.33871293,41.87563284756228,4.397529482957907e-05,0.007609170011710376,0.31838545203208923,0.00960964444780257,26.047254307195544,46.359060518443584,0.024261682748794516,0.002626916626468301,0.0010097094774246236,202.2841142578127,0.00976777,0.58,49.794105529785156,0.15849327529221818
118000,0.014263561996631324,0.37291318550705904,0.33816737,41.875034153670526,5.069949838798493e-05,0.007403169490862638,0.312858809530735,0.00549561751284637,26.067642029374838,46.35464735329151,0.024805129766464228,0.0026570502668619156,0.001018054723739627,200.38374984741188,0.009718973,0.59,49.93527603149414,0.15418319138884554
120000,0.014240768435411154,0.37273299917578695,0.33761883,41.90352450521663,4.5953664084663615e-05,0.00738496168050915,0.3116879127919674,0.006403479981468978,26.088789710775018,46.34734317660332,0.02468095338344577,0.00264908280223608,0.0010253608226776102,201.31003507232694,0.009672443,0.6,50.18434143066406,0.146511872529983
122000,0.014216519752517342,0.37250551283359523,0.33710033,41.921577992301216,3.471829040790908e-05,0.007368956820573658,0.31115125939249993,0.0035285558246541814,26.109574642032385,46.3396723382175,0.02423967897891998,0.0026243794709444046,0.0010058174133300785,198.96241217041,0.009626633,0.61,50.196258544921875,0.1491161091551183
124000,0.014191723405383527,0.37233377918601035,0.3365963,41.95186703037829,3.106999793089926e-05,0.007313752453774214,0.31086530834436416,0.002606739948736499,26.136827981099486,46.33164228871465,0.024130133509635866,0.0025817661080509424,0.000998381495475767,196.86788283538806,0.009581429,0.62,50.194034576416016,0.1486398931592702
126000,0.014163618744350964,0.37211802899837493,0.33609813,41.95955099487009,3.980478140874766e-05,0.007272025407291949,0.3105811133980751,0.002612991418107407,26.175077073276043,46.32365945726633,0.024120699644088788,0.0025564259849488735,0.0010071879625320494,194.08263221740768,0.009537616,0.63,50.246246337890625,0.1529344341382381
128000,0.01413789785001426,0.3719014048576355,0.33558676,41.9620875017545,3.148932592011988e-05,0.007261190842837095,0.310043728351593,0.003294137156801284,26.216520415619016,46.316703129559755,0.024181957960128803,0.0025657941587269306,0.0010094457864761376,192.7696301269529,0.009495349,0.64,50.27131271362305,0.14585161951184303
130000,0.014110559923574326,0.37168918624520303,0.33504638,41.962409210594544,3.2672935049049556e-05,0.007244013715535402,0.308068772405386,0.012919874513405363,26.274933712556958,46.30886232480407,0.02421755671501159,0.0025260644033551216,0.0010139856338500994,192.92379338073732,0.009451888,0.65,50.344058990478516,0.149499343052506
132000,0.014082064921967674,0.371475912630558,0.33451068,41.946140846353956,3.8668542401865125e-05,0.007094418746419251,0.30594652593135835,0.011189553627860704,26.31970616057515,46.30236187949777,0.02456335186958314,0.002532426966354251,0.0010288155078887972,190.5403523941037,0.009408645,0.66,50.35905456542969,0.15273875548690513
134000,0.014052635990083218,0.37130130678415296,0.33404633,41.93050302419681,3.894321707775816e-05,0.007032154803164303,0.3059851095080376,0.01246222009113989,26.38321714475751,46.29480689764023,0.02421401822566977,0.0024983391631394625,0.0010104633569717428,190.58196784210242,0.009366498,0.67,50.34697723388672,0.15830468580871768
136000,0.014029100607149302,0.37107884883880615,0.33359447,41.903553071190956,5.2405972382985055e-05,0.007001860125456005,0.30598617866635325,0.011562676169211044,26.43786263652146,46.286499593406916,0.02447005629539487,0.002478180453181267,0.0010221645832061785,188.18951123046853,0.00932289,0.68,50.441200256347656,0.1578030635789033
138000,0.013995894766412673,0.3708798602223396,0.3331147,41.870368224189825,5.381726077757776e-05,0.006832732330076396,0.30534397810697556,0.014141729055554605,26.495954860001802,46.279480680823326,0.02486411356925972,0.0024551230017095804,0.001027426958084105,186.87093939209,0.009278732,0.69,50.54883575439453,0.15683974412828713
140000,0.013974274136126041,0.3706809304654598,0.33263907,41.8430154980626,5.0004706281470135e-05,0.006731622153893113,0.30480742305517194,0.016817344639566714,26.5391340944916,46.275099739432335,0.024268562197685216,0.002480088034644723,0.0010142230987548843,186.77822707366965,0.009233179,0.7,50.709232330322266,0.1468167289420958
142000,0.013956114253960547,0.37046275734901424,0.33220017,41.81601562215107,4.875285958405584e-05,0.0065479137119837105,0.3048061430454254,0.01594966587144881,26.600380381569266,46.26933988183737,0.02420414102077486,0.0024924417957663536,0.0010181490182876566,187.859126754761,0.009187545,0.71,50.88570785522461,0.14420167563855638
144000,0.01393563584424555,0.37022989168763154,0.33178425,41.79195182489592,4.433226058608852e-05,0.006451688043307513,0.3047821201384068,0.018322700133314315,26.73286059871316,46.26238774508238,0.02470736527442933,0.0025057445745915174,0.0010291200876235977,188.58331391143776,0.00914087,0.72,51.026790618896484,0.1375834659039974
146000,0.013918345840647816,0.3700535029172897,0.33143818,41.7946207991816,3.495402415865101e-05,0.00629507121630013,0.3047914393246174,0.013398036288213937,26.798042841255665,46.25728176906705,0.024688360929489058,0.002492796629667282,0.0010238336324691793,189.20141317748997,0.009093557,0.73,51.18547821044922,0.127736326236278
148000,0.013894078345037994,0.3698758602142334,0.3311581,41.81255918748502,4.128491855226457e-05,0.006183196429628879,0.3048026837408543,0.012118590256781345,26.87178431078792,46.24955039471388,0.0241743245124817,0.002521541202440858,0.0010021476745605419,190.36706155395453,0.00904541,0.74,51.36565017700195,0.11869484671577801
150000,0.0138596762670204,0.36969508081674574,0.33088908,41.83685050694129,3.02358439512318e-05,0.006028267019428313,0.30481168404221537,0.010114488259423512,26.97042115032673,46.24272733926773,0.02460090458393093,0.0025489432737231255,0.0010218242406845077,192.5679529037479,0.008998632,0.75,51.50673294067383,0.11026198754087094
152000,0.013839318184182046,0.3694501332938671,0.33066526,41.858145464592695,2.724241312535014e-05,0.005998986936174333,0.3048189528286457,0.008791783620836224,27.075387304648757,46.23573673889041,0.025099579334259,0.0025183488614857197,0.0010330972671508793,192.06770214080802,0.008951558,0.76,51.79016876220703,0.11795998531952491
154000,0.013817269681021569,0.36907382458448407,0.33052805,41.88557944564955,2.4754819605732337e-05,0.005982352606952191,0.3048285812139511,0.010523798462818373,27.147285267710686,46.228365413844585,0.024031711935997013,0.002523006871342659,0.0010079073905944816,191.44763179016104,0.008907455,0.77,52.05397033691406,0.115684781331569
156000,0.013801986747421323,0.3688988141715526,0.33046618,41.92634482368115,2.8851318347733468e-05,0.005984306067693979,0.30483862534165385,0.008503256028983759,27.23392266780138,46.22240075841546,0.024250665545463516,0.002594702411442995,0.0010140247344970707,192.71230846405095,0.0088658435,0.78,52.20647048950195,0.11001436875015501
158000,0.013789320806972682,0.3687426373362541,0.33049658,41.97324520682889,3.322901829960756e-05,0.0059816655702888966,0.3048472084105015,0.00933305602241308,27.338393498212103,46.212698984891176,0.02457391119003294,0.0025668740272521973,0.0010152077674865758,194.72637467193638,0.008824925,0.79,52.31536102294922,0.10783599603921169
160000,0.01377333088312298,0.3683410987257957,0.3305903,42.0117305919395,4.759669172926806e-05,0.005929285893216729,0.3048571594059467,0.011242913326830622,27.50076320953667,46.20307646691799,0.024046887516975375,0.0027212046552449465,0.0010048092603683453,199.2625157852168,0.008782933,0.8,52.39063262939453,0.10862733142450406
162000,0.013756111892871558,0.36800880655646323,0.33076257,42.0624009751072,2.5067500246223062e-05,0.005878911085892469,0.3048683062195778,0.012491808774881073,27.58363108150661,46.19497889652848,0.02424702143669132,0.002711834851652384,0.0010090817213058477,204.9061119995121,0.008740372,0.81,52.68017578125,0.10816990815103089
164000,0.013740390120074147,0.3677562281489372,0.33092722,42.11628019172026,2.3533913918072358e-05,0.005791044025681913,0.30487912222743035,0.01126571558881549,27.672454109415412,46.24817315489054,0.024208969712257375,0.0027107293717563152,0.0010057965517044098,205.38083214569127,0.008697444,0.82,53.15562057495117,0.11211742819473142
166000,0.013727465947158632,0.36726075485348697,0.33107933,42.17408113213486,3.149879921693355e-05,0.005692151782568544,0.3048880971968174,0.007868112867116023,27.77489060536027,46.355972439050674,0.024446918368339475,0.0026593650691211224,0.0010194675922393797,203.47466590118407,0.008654888,0.83,53.361961364746094,0.11482842055708171
168000,0.013711250433698296,0.3669018611311912,0.33120945,42.234326636607484,2.738519287959207e-05,0.005611283367034048,0.3049003131687641,0.009013620839337854,27.860238449648023,46.471447218209505,0.024691741704940838,0.002697849180549383,0.0010165867805480996,203.55099186706545,0.008611694,0.84,53.48930740356445,0.1136659463793039
170000,0.01369618154130876,0.36643045768141724,0.33133876,42.29425771488498,4.0530321712139994e-05,0.005499687243718654,0.30491393283009527,0.009889803741127239,27.971143648028374,46.61801513284445,0.024098253130912742,0.002761725801974535,0.0010045758485794037,201.97374087524463,0.008568019,0.85,53.60853958129883,0.11402621027082177
172000,0.013682960323058066,0.36579182818531986,0.33151156,42.35422264869129,2.2256581360124983e-05,0.00537825112696737,0.3049239180982113,0.011300827106169902,28.154048044234514,46.69637372717261,0.02419846534729007,0.002660465193912387,0.0010130662918090845,200.1536357040404,0.00852325,0.86,53.65353012084961,0.10764158864691863
174000,0.01366739578079432,0.3652913734316826,0.33173442,42.41760392868045,2.1982876205584034e-05,0.005249825457576662,0.3049400895833969,0.010435105006792598,28.26151200570166,46.87230857089162,0.024247743129730284,0.0026387167163193226,0.0010110806226730357,200.19542885589556,0.00847734,0.87,53.72032928466797,0.10456613814458252
176000,0.013651697896420956,0.3647716455161571,0.33192408,42.46874857231831,2.2808797439211048e-05,0.0051012106472626325,0.30495112389326096,0.008075241055805253,28.462590742856264,46.868296433240175,0.024374714851379358,0.0025955780874937773,0.0010067858695983905,195.2105673980715,0.00843047,0.88,53.751007080078125,0.10379718942195162
178000,0.013634610176086423,0.36401445567607876,0.33209255,42.52118973444581,2.0675568521255627e-05,0.004893383709713817,0.30496465787291527,0.006635769216110931,28.588307369500402,46.877337992191315,0.024674168586730945,0.002576348837465048,0.0010243719816207901,193.81674538421638,0.008382516,0.89,53.82044982910156,0.09711061044037358
180000,0.013618206279352306,0.36375243216753006,0.33225012,42.56784833163256,2.1982436010148376e-05,0.004747066681738943,0.3049771778285503,0.0066951913634547945,28.80062758922577,46.872385405004025,0.024305099129676787,0.0025386661291122437,0.0010114852190017717,191.58495645141548,0.008332998,0.9,53.91944885253906,0.09575987242907298
182000,0.013605531584471463,0.3633814580738544,0.33236572,42.60821534912849,2.2759040803066455e-05,0.004538599180523306,0.3049885228276253,0.0086232366184704,29.01015249080956,46.86872083693743,0.02430382037162784,0.0025490205734968185,0.001008627891540529,190.15900130462657,0.008282426,0.91,53.98639678955078,0.09422720322385435
184000,0.013591841747984286,0.3630631484091282,0.33248934,42.64438334494693,2.075891097774729e-05,0.004316754266619682,0.30500259846448896,0.007820294895442208,29.163839528337125,46.866931300610304,0.024567044854164156,0.0025917417369782925,0.0010104408264160144,189.99878235626224,0.008230647,0.92,54.12915802001953,0.09450238763540986
186000,0.013579393224790692,0.36274370029568664,0.3326186,42.68609078153295,2.1864503651158884e-05,0.004153495805803686,0.3050141006708145,0.005580957441357898,29.35443697497249,46.86447232961655,0.024011571288108786,0.002596978796645999,0.0009950821399688737,192.38537471771272,0.008178428,0.93,54.30524826049805,0.09925848942249992
188000,0.01356623787432909,0.3622470714151859,0.33271286,42.72327804790499,2.2543094019056298e-05,0.003964694275055081,0.3050287589430809,0.005263996635796499,29.560760175809264,46.86221880838275,0.02403275597095487,0.0026282556354999542,0.0009984489679336556,191.38633403015075,0.008125835,0.94,54.452266693115234,0.09952943665161772
190000,0.013554526632651685,0.36198922097682945,0.33276471,42.76639501083204,2.2190910385688767e-05,0.003859413572354242,0.3050423763692379,0.007682278462569245,29.765039868652824,46.899394039064646,0.024403914213180455,0.0026701120659708977,0.0010109848976135225,195.95852998352092,0.008072801,0.95,54.628753662109375,0.09377787177264668
192000,0.013544446206651628,0.3617775522172451,0.33281738,42.825305199607946,1.874836925708223e-05,0.003719728987198323,0.30505189299583435,0.011276431199046782,29.998823162168268,47.185127809643745,0.024128995895385773,0.0026272651739418507,0.0010072112083435042,196.30562981414838,0.008019722,0.96,54.90571594238281,0.08883896853774767
194000,0.013533866149373353,0.3614351145923137,0.3329001,42.88513552315062,7.062708755256608e-05,0.003558691230136901,0.3050607979297638,0.010547583770588983,30.159925017505884,47.5095234811306,0.024983934164047202,0.0025694770738482475,0.0010358703136444127,193.45328686523422,0.007967694,0.97,55.20848083496094,0.08844637010991586
196000,0.013521184399724004,0.36107588633894916,0.33300683,42.932409488966435,1.9069984773523174e-05,0.0035084420058410616,0.3050724558532238,0.009615282760118141,30.326436646282673,47.569602727890015,0.02415427827835092,0.0025497637689113617,0.0010124281644821168,190.9651039505003,0.007916813,0.98,55.2686882019043,0.09392895372956972
198000,0.013510516053065656,0.36069046184420583,0.3331167,42.96546838473361,2.647210749273654e-05,0.0034943040984217076,0.3050862453877926,0.009671892206184562,30.70720657706261,47.563110664486885,0.02484450054168696,0.002587530529126525,0.001026388168334961,190.75854849243154,0.007866815,0.99,55.37746047973633,0.09986440584808577
200000,0.013499173056334256,0.3602633520960808,0.33323222,43.00025767637417,8.851907477946952e-05,0.0034853727847803384,0.3050981998443604,0.009828548965859218,30.93868005089462,47.55696253851056,0.02377834379672998,0.002602499444037676,0.00100177097320557,193.33759488678,0.007818051,1.0,55.5469970703125,0.10121785782650095
